Title,Ingredients,Steps,Loves,URL,IMG URL
Sayur Sutace (sop tahu ceker),1/2 kg ceker ayam--4 buah wortel ukuran sedang--6 buah wortel--sesuai selera Kol--sesuai selera Daun bawang--sesuai selera Seledri--4 buah tahu kuning--Garam--Gula putih--Penyedap rasa (ma**ko)--Lada bubuk--Jeruk nipis--2 siung Bawang Putih--2 siung Bawang merah--,"Bersihkan ceker, lau rebut selama 3-4 menit pakai jeruk nipis biar gk terlalu bau--Tiriskan ceker--Potong2 tahu, lalu goreng set mateng, tiriskan--Potong2 sayurr, cuci hingga bersihh.--Haluskan bawang merah dan bawang putih.--Panaskan sedikit minyak masukan bawang yg sudah di haluskan, oseng2 hingga tercium wangi--Masukan sayurr, tampahkan air, garam, gula putih dan penyedap rasa secukupnya.--Tunggu hingga sayur hampir matang, masukan ceker, dan tahu.--Tutup wajan hingga kaldu meresap kedalam ceker dan tahu.--Setelah matang, tuang ke mangkok, siap di santappp 😊😊--",5,https://cookpad.com/id/resep/4473647-sayur-sutace-sop-tahu-ceker,https://img-global.cpcdn.com/recipes/243902d56587e631/680x482cq70/sayur-sutace-sop-tahu-ceker-foto-resep-utama.jpg
TTKK (tahu telur timun tauge kuah kacang),1 butir telur--1 tahu--secukupnya Timun--secukupnya Tauge--Kuah kacang :--Kacang tanah disangrai--Bawang merah--Bawang putih--Cabe kering--Cabe rawit--Gula merah--,"Goreng tahu dan telur, rebus tauge.--Potong2 timun sesuai selera--Tata telur pada piring, potong tahu taruh diatas telur tadi lalu tauge dan timun lalu airam kuah kacang--TTKK siap disantap--",0,https://cookpad.com/id/resep/4473231-ttkk-tahu-telur-timun-tauge-kuah-kacang,https://img-global.cpcdn.com/recipes/394ff3287cc91456/680x482cq70/ttkk-tahu-telur-timun-tauge-kuah-kacang-foto-resep-utama.jpg
Perkedel Tahu Wortel Sederhana,1 bks tahu putih--1 batang wortel (potong kecil-kecil)--1/2 bks Masako ayam--secukupnya Lada bubuk--1 btr telur ayam (kocok)--2 sdm terigu--Minyak untuk menggoreng--,"Hancurkan tahu dalam baskom--Campurkan wortel yang telah di potong-potong, lada bubuk, masako, telur dan terigu--Uleni hingga semua tercampur--Ambil menggunakan sendok makan, masukkan ke dalam minyak panas, goreng hingga berwarna kecoklatan.--",4,https://cookpad.com/id/resep/4473213-perkedel-tahu-wortel-sederhana,https://img-global.cpcdn.com/recipes/9d6f0edbbc15ff9a/680x482cq70/perkedel-tahu-wortel-sederhana-foto-resep-utama.jpg
Sundubu Jjigae (sup tahu pedas ala2 korea),"1 bungkus tahu putih, potong2 besar--1/2 ons toge--1/2 ons kol--1-2 ons sawi putih--1 tangkai daun bawang, iris serong agak tebal--1/2 bulat bawang bombay, iris memanjang--2-3 botol air--2-3 sdm perasan jeruk nipis/limau/lemon--1 telur, kocok lepas--Bumbu halus :--3 cabe merah besar--3 cengek merah (ini pedesnya sedang)--3 bawang merah--1 bawang putih--1 tomat sedang--","Haluskan bumbu (blender).--Tumis bawang bombay sampai harum, lalu masukkan bumbu halus, beri air, tumis sampai bumbu matang--Baru masukkan sayuran dan tahu, perasan jeruk, gula, kaldu ayam, garam, tes rasa.--Kalo udah dirasa pas dan matang baru masukkan kocokan telur, aduk2 sampai telur matang, lalu matikan api. Langsung beri daun bawang atasnya. Selesai.--",7,https://cookpad.com/id/resep/4472974-sundubu-jjigae-sup-tahu-pedas-ala2-korea,https://img-global.cpcdn.com/recipes/18c25a163cccc5b7/680x482cq70/sundubu-jjigae-sup-tahu-pedas-ala2-korea-foto-resep-utama.jpg
Nugget Tahu Ekonomis Anti Gagal,"5 buah tahu(1kg an) sy: sekitar 700g--1 butir telur--4 siung bawang putih, haluskan--1/2 bks ladaku--Secukupnya garam(sy: garam di skip)--2 bks royco sapi(sy: 1 bks)--2 buah wortel,kupas kulitnya, lalu parut--1 btg daun bawang, iris halus--Bahan pelapis:--Secukupnya telur, kocok lepas--Secukupnya tepung roti/panir/bread crumb--","Cuci tahu dan tiriskan. Agar saat digoreng tidak rapuh atau nyemek.--Haluskan tahu, lalu beri semua bumbu kecuali bahan pelapis. Aduk rata.(bisa koreksi rasa ketika telur belum ditambahkan, garam bisa disesuaikan karna setiap tahu ada yg asin dan tawar)--Oles cetakan dengan minyak sayur. Masukkan adonan tahu lalu kukus selama 35 menit atau sampai matang. Tutup kukusan dilapisi serbet agar air tidak menetes.--Setelah matang tunggu hingga dingin.--Setelah dingin potong2. Siapkan bahan pelapis. Celupkan ke telur lalu ke tepung roti lakukan sampai habis. Nugget bisa langsung digoreng atau disimpan di frezzer. Sebaiknya menyimpan nugget tidak ditumpuk apabila ditumpuk alasi dengan kertas minyak/kertas roti agar tidak lengket.--Goreng di api sedang. Lakukan satu balikan bila satu sisi sudah kering. Agar tidak menyerap banyak minyak.--Sajikan hangat dengan saus sambal😄. Lebih enak lagi bila ditambah keju dan kornet😍. Next time dicoba pakai keduanya😊.--",9,https://cookpad.com/id/resep/4448501-nugget-tahu-ekonomis-anti-gagal,https://img-global.cpcdn.com/recipes/4c67c5bb47d53b6d/680x482cq70/nugget-tahu-ekonomis-anti-gagal-foto-resep-utama.jpg
Tahu Petis musim ujan,"1 sdm petis--2 bh cabe rawit,rajang--2 bwg pth,rajang halus--4 bwg mrh,rajang halus--Secukupnya garam--1/2 sdt maizena,larutkan dg 100 ml air--","Siapkan bahan2--Goreng tahu smp matang..sementara itu kita rajang halus bumbu/diuleg jg boleh..--Siapkan minyak dwajan ±3 sdm,masukkan bumbu & petis,aduk rata. Biarkan smp harum. Lalu masukkan larutan maizena,aduk lg.. Icip smp dpt rasa yg pas.. Sajikan dgn tahu goreng... Sedapp--Drpd beli dluar,mending bkin sndiri yuk,rempong sdkit gpp demi kluarga trsayang..--",9,https://cookpad.com/id/resep/4472947-tahu-petis-musim-ujan,https://img-global.cpcdn.com/recipes/01da30aab09c8850/680x482cq70/tahu-petis-musim-ujan-foto-resep-utama.jpg
Sayur tahu jengkol,10 buah tahu kuning--1/4 jengkol--2 bungkus Santan kara--Garam--Kaldu bubuk--Gula putih--Daun salam--Bumbu halus :--6 siung bawang merah--5 siung bawang putih--8 buah cabe merah besar--5 butir kemiri--,"Bersihkan jengkol dan rebus sampai empuk. Jika sudah dingin geprek jengkol agar bumbu meresap.--Potong tahu bentuk segitiga dan goreng sampai matang. Klo saya cenderung agak kering kecoklatan.--Tumis bumbu halus sampai wangi dan matang. Masukan daun salam, tahu dan jengkol lalu beri air. Biarkan sampai mendidih!!!--Berikan santan kara dan garam, kaldu bubuk serta gula putih. Biarkan kuah agak menyusut agar bumbu meresap. Jangan lupa aduk aduk kuah agar santan tidak pecah. Terakhir tes rasa!!! Selamat mencoba.--",0,https://cookpad.com/id/resep/4472978-sayur-tahu-jengkol,https://img-global.cpcdn.com/recipes/3b45c5cf21cdece0/680x482cq70/sayur-tahu-jengkol-foto-resep-utama.jpg
Tahu Bulat,20 bh Tahu putih--Minyak untuk menggoreng--Bumbu halus :--5 bh Bawang putih--1/2 sdt Merica--2 1/2 sdt Garam--sesuai selera Kaldu bubuk--,"Haluskan tahu dengan garpu.--Saring tahu dengan kain berpori halus, peras pelan pelan hingga kadar airnya berkurang banyak. Cara menyaring tahu begini sebaiknya sedikit sedikit dan memerasnya jangan terlalu kuat.--Setelah airnya di peras,campur tahu dengan bumbu halus, aduk rata. bentuk bulat.--Panaskan minyak dengan api sedang. Masukan tahu bulat, goreng hingga kuning kecokelatan.Sajikan hangat.--",0,https://cookpad.com/id/resep/4469146-tahu-bulat,https://img-global.cpcdn.com/recipes/2e74b2fe7dea7595/680x482cq70/tahu-bulat-foto-resep-utama.jpg
Tahu kuning lada garam,"1 bj tahu kuning (sy pakai merk yongfu)--1 bj cabe merah besar--1 bj cabe rawit (krg tahan pedas)--2 siung bawang putih, rajang--1 siung bawang merah, potong tipis2--Secukupnya garam, lada, kaldu jamur--","Panaskan minyak di teflon, goreng tahu hingga berubah warna. Stlh matang, tiriskan--Lalu tuang minyak sedikit di teflon, tumis bawang putih dan bawang merah hingga harum. Stlh itu masukkan cabe. Masukkan tahu goreng, aduk rata. Lalu tambahkan garam, merica dan kaldu jamur. Tes rasa. Sajikan--",2,https://cookpad.com/id/resep/4473025-tahu-kuning-lada-garam,https://img-global.cpcdn.com/recipes/93261a51b5a0f988/680x482cq70/tahu-kuning-lada-garam-foto-resep-utama.jpg
Pepes Tahu kekinian,2 tahu cina di hancurkan halus dengan garpu boleh menggunakan tahu putih apa saja tdk mesti tahu cina--3 batang bawang daun diiris 1 ruas jari--2 butir telor--Daun salam dimasukkan ke dalam tiap adonan pepes ketika membungkus--1 sdt gula pasir--1.5 sdt garam--1 sdt penyedap rasa jika suka--Bumbu halus diblender:--10 biji cabe rawit jawa--1 terasi ABC--5 siung bawang merah--3 siung bawang putih--2 batang serai diiris tipis--2 sdm minyak untuk menumis--,"Hancurkan Tahu dengan garpu lalu masukkan telor dan daun bawang. Sisihkan--Tumis bumbu halus lalu cicipi sampai rasa sesuai dengan lidah dan selera.. diamkan hingga dingin--Campur bumbu matang lalu masukkan ke dalam tahu yg sudah dihaluskan masukkan gula aduk rata. Jika rasa sudah sesuai lalu siapkan daun yg sudah dipotong potong rapi siap dipakai untuk membuat pepes tahu--Masukkan 1-2 sdm adonan tahu ke dalam daun masukkan daun salam 1 lembar lalu sematkan dengan rapi dengan tusuk gigi.. selasaikan adonan hingga habis--Setelah air mendidih kukus pepes selama 30 mnt lalu setelah matang sajikan hangat dengan nasi serta makanan sampingan lainnya.--Note: biasanya saya suka membuat bumbu dasar seperti resep diatas jadi jika saya ingin membuat olahan berbagai macam pepes saya tinggal menggunakan bumbu halus yg sudah ada,--Jika ingin membuat pepes ayam tinggal tambahkan jahe yg sudah dihaluskan dan irisan daun jeruk serta irisan tomat jika suka.. tambahkan 2 sdt kecap ikan diadonan.--",1,https://cookpad.com/id/resep/4473070-pepes-tahu-kekinian,https://img-global.cpcdn.com/recipes/7ae41ffa14faf58f/680x482cq70/pepes-tahu-kekinian-foto-resep-utama.jpg
Mung tahu',"1 papan tahu sutera--200 gr daging ayam--Daun bawang--B.putih--2 sdm tepung maizena larutkan d air--secukupnya Micin jamur, garam, gula, lada--","Tumis b.putih cincang, hingga harum. Masukan ayam lalu aduk"" sampai berubah warna--Potong""tahu sesuai selera, masukan bumbu"" seperti garam, gula, lada, masukan kedalam penggorengan, aduk"" kasih air sedikit masukan t.maizena tunggu sebentar masukN daun bawang, angkt--",4,https://cookpad.com/id/resep/4424753-mung-tahu,https://img-global.cpcdn.com/recipes/b090f9004a2b7586/680x482cq70/mung-tahu-foto-resep-utama.jpg
Sapo Tahu Brokoli,1 bungkus tahu telur--1 bonggol brokoli--2 buah wortel (iris tipis)--1/5 kol (lebih enak pakai sawi putih)--1 buah cabai merah besar--4 buah bakso sapi--4 buah bakso ikan (optional)--2 siung bawang putih--1/2 bawang bombay--1 ruas jahe (geprek)--1 sachet saus tiram (Saori)--1 sdm kecap asin--1 sdt gula pasir--1/2 sdt garam--1 sdt lada bubuk--1 sdm tepung maizena--1 gelas air putih--Minyak sayur--,"Cuci sayur dan bahan lainnya, rendam brokoli dalam air panas selama 30 detik--Cincang halus bawang putih, iris bawang bombay, bakso, wortel dan cabai merah--Potong lalu goreng tahu telur, setelah matang tiriskan--Tumis bawang putih, bawang bombay dan jahe sampai harum--Masukkan irisan wortel, tumis sebentar lalu tambahkan 1 gelas air--Setelah air mendidih dan wortel sedikit layu, masukkan saus tiram, kecap asin, gula, garam, lada--Koreksi rasa dan masukkan sisa bahan (kol, cabai merah, brokoli) campur rata--Diamkan kurang lebih 1 menit. Terakhir tambahkan larutan maizena--Aduk sampai kuah mengental lalu sajikan--",7,https://cookpad.com/id/resep/4472685-sapo-tahu-brokoli,https://img-global.cpcdn.com/recipes/48c28db95cd04ed3/680x482cq70/sapo-tahu-brokoli-foto-resep-utama.jpg
Tahu isi Enak,5 bh tahu dibelah dua--1 bh bengkuang--1 bh wortel--1/2 bombay iris halus--4 siung bawang putih--150 gr udang cincang--tepung bumbu sajiku--secukupnya Garam Gula merica--Sambal cocolan:--2 siung bawang putih--1 bh cabe rawit merah--1 sdt saos cabe abc--2 sdm perasan air jeruk nipis/lemon--1/2 sdt gula--Sedikit air--,"Tunis Bombay Dan bawang Putih sampai harum, Masukkan Udang kemudian wortel Dan bengkuang yang Sudah di iris halus. Masukkan bumbu penyedap garam Gula America secukupnya.--Tambah kan air sedikit Dan masak sampai matang. Sisihkan.--Belah 2 tahu Dan goreng 1/2 matang. Angkat. Sisihkan.--Setelah tahu tidak terlalu panas. Belah tengah tahu untuk isian. Dan Isi tahu dengan tumisan wortel dan bengkuang tadi.--Buat adonan basah tepung sajiku dengan sedikit air. (Jangan terlalu kental).--Balur tahu Dalam adonan tepung kemudian goreng dengan minyak panas.--Siap dihidangkan dengan sambal cocolan.--",5,https://cookpad.com/id/resep/1341253-tahu-isi-enak,https://img-global.cpcdn.com/recipes/4bc8f569921ccd1c/680x482cq70/tahu-isi-enak-foto-resep-utama.jpg
Balado Tongkol & Tahu,1 buah ikan tongkol sedang (iris menjadi 10 Bagian)--5 buah tahu ukuran lecil--2 lembar daun jeruk--secukupnya Gula & garam--Bumbu halus :--5 buah bawang merah--2 buah bawang putih--10 Cabe Merah--5 cabe rawit--1 buah tomat--1 buah Gula merah ukuran sedang--,"Bersihkan tongkol yang sudah di iris. Goreng sampai matang.--Potong dadu tahu (ukuran kecil), goreng hingga kering.--Tumis bumbu yang sudah dihaluskan hingga wangi, masukkan daun jeruk, gula dan garam. Masukan air secukupnya.--Masukkan tongkol & tahu yang sudah digoreng. diamkan hingga mendidih & bumbu meresap.--Sajikan dan siap dihidangkan. 😉--",1,https://cookpad.com/id/resep/4472474-balado-tongkol-tahu,https://img-global.cpcdn.com/recipes/33db4c3815aaeb02/680x482cq70/balado-tongkol-tahu-foto-resep-utama.jpg
Tahu cabe garam,3 potong tahu (iris kotak kecil)--1 butir telur--Secukupnya tepung bumbu serbaguna--2 siung bawang merah--3 siung bawang putih--4 biji cabe rawit (sesuai selera)--2 batang daun bawang (sy pke daun seledri krn cm itu yg ada 😅)--,"Lumuri tahu dengan kocokan telur kemudian balurkan pada tepung, goreng hingga kuning keemasan lalu tiriskan.--Tumis bawang putih, bawang merah dan cabe rawit hingga harum kemudian masukkan tahu yang telah digoreng.--Masukkan daun seledri, tambahkan garam, gula dan penyedap, aduk rata.--",0,https://cookpad.com/id/resep/4472780-tahu-cabe-garam,https://img-global.cpcdn.com/recipes/35526402563686c7/680x482cq70/tahu-cabe-garam-foto-resep-utama.jpg
Orak arik telur buncis,1 buah telur--10 buncis--3 bawang merah--2 bawang putih--6 cabe rawit--1 sdm kecap manis--Penyedap (garam gula atau penyedap lainnya)--,"Haluskan bawang merah, bawang putih dan cabai--Iris buncis sesuai selera--Tumis bumbu halus hingga harum--Masukan buncis hingga agak layu--Masukan penyedap--Masukan telur, lalu campur dengan buncis di orak arik hingga rata.. tunggu sebentar lalu di orak arik lagi.. supaya matangnya sempurna 👌(biar ga amis)--Masukan kecap manis--Masukan air sedikit biarkan menyusut dan meresap--Koreksi rasa--Jadi deh.. selamat menikmati 😇--",1,https://cookpad.com/id/resep/4474114-orak-arik-telur-buncis,https://img-global.cpcdn.com/recipes/cccece9f4e38e39c/680x482cq70/orak-arik-telur-buncis-foto-resep-utama.jpg
Terik ayam tempe telor,4 sayap ayam--4 buah telor--1/2 papan tempe--Bumbu halus:--5 siung bawang merah--4 siung bawang putih--2 butir kemiri--1/2 sdm ketumbar--secukupnya Garam--Bumbu lain:--2 cm lengkuas--1 lembar daun salam--1 batang sereh--secukupnya Gula jawa--Bawang goreng--Minyak untuk menumis--1 bungkus santan kara--secukupnya Air--5 buah cabe rawit--,"Cuci sayap ayam kemudian sisihkan. Rebus telur dan kupas. Sisihkan. Potong tempe sesuai selera. Sisihkan.--Panaskan minyak langsung di dalam panci. Tumis sereh, daun salam, dan lengkuas. Setelah beberapa saat masukkan bumbu halus. Tumis sampai berbau harum. Kemudian masukkan air dan gula jawa dan cabe rawit. Jika air sudah mendidih, masukkan sayap ayam dan telor. Masukkan tempe belakangan. Tunggu beberapa saat sampai ayam empuk (karena pakai sayap ayam, jadi tidak begitu lama). Jika ayam sudah empuk masukkan santan kara. Tunggu beberapa saat. Sesuaikan rasa. Matikan api, dan taburkan bawang goreng.--Terik siap dinikmati dengan nasi hangat dan kerupun 😁--",6,https://cookpad.com/id/resep/4474066-terik-ayam-tempe-telor,https://img-global.cpcdn.com/recipes/329d3523ee942c39/680x482cq70/terik-ayam-tempe-telor-foto-resep-utama.jpg
Telur Kornet,1/2 kaleng kornet--2-3 buah bawang prei--2 buah telur--1 sdm tepung terigu--secukupnya Cabe rawit--2 jumput Garam--1/2 sdt Merica--1/2 sdm Saus tiram--,"Campur kornet, telur, bawang prei dan cabe yg sudah di iris tipis. Tambahkan garam merica saos tiram secukupnya dan tepung terigu. Goreng 1 sdm dulu setelah matang baru cek rasa. Dirasa sudah pas. Adonan siap di goreng.😊--",7,https://cookpad.com/id/resep/4473838-telur-kornet,https://img-global.cpcdn.com/recipes/5068a2959e50fe47/680x482cq70/telur-kornet-foto-resep-utama.jpg
Tahu telur surabaya,1 butir telur--1 potong tahu putih goreng setengah matang--1/2 siung bawang putih goreng--1 sdm petis udang--3 sdm kacang tanah goreng--secukupnya Gula merah--secukupnya Air--Kucai secukupnya / seledri--secukupnya Bawang goreng--secukupnya Garam--Kecap manis--4 buah cabai rawit goreng--Tauge--Acar--,"Uleg kacang, cabai, bawang putih, gula merah, petis. Tambahkan air matang. Aduk rata. Sisihkan--Potong tahu kecil-kecil. Sisihkan--Kocok telur dan garam. Masukkan tahu ke telur. Goreng--Campur telur goreng dan tauge dengan saus kacang. Aduk rata.--Pindah ke piring, beri kecap manis secukupnya, taburi bawang goreng dan kucai/seledri. Tambahkan acar--",10,https://cookpad.com/id/resep/4473784-tahu-telur-surabaya,https://img-global.cpcdn.com/recipes/82b2c9e8a221131b/680x482cq70/tahu-telur-surabaya-foto-resep-utama.jpg
Telur ceplok masak kecap,4 butir telur--4 siung bwng merah--2 siung bwng putih--1 buah tomat--4 buah cabe merah besar--secukupnya Kecap bango--,"Ceplok telur lalu sisihkan--Iris tipis dua bwng,cabe dan tomat--Panaskan minyak tumis bmbu sampai harum--Tambahkan kecapmasukan telur tambahkan air sampai bmbu meresap--Angkat dan sajikan dengn nasi panas--",0,https://cookpad.com/id/resep/4473512-telur-ceplok-masak-kecap,https://img-global.cpcdn.com/recipes/5de69b25ebcf525e/680x482cq70/telur-ceplok-masak-kecap-foto-resep-utama.jpg
Sambal telur ayam,1/2 kg telur--6 cabe merah besar--10 cabe rawit--Sejumput lada--Garam--Gula putih--Kecap manis--3 bawang putih--6 bawang merah--,"Rebus telur lalu kupas dan goreng--Rebus cabe merah, rawit, bawang putih, bawang merah, tomat--Lalu haluskan lada garam, dan bumbu yg di rebus tadi--Tumis bumbu sampai harum masukkan penyedab rasa dan gula, aduk rata. Masukkan air matang sedikit lalu masukkan kecap manis sesuai selera dan telur. Tunggu sampai air menyusut. Icip rasa--Sajikan--",6,https://cookpad.com/id/resep/4473513-sambal-telur-ayam,https://img-global.cpcdn.com/recipes/45721361e14c3734/680x482cq70/sambal-telur-ayam-foto-resep-utama.jpg
Telur Dadar Padang,"3 btr telur ayam(lebih enak pakai telur bebek)--4 sdm kelapa parut,sangrai(asli : 3 sdm)--2 sdm tepung beras,larutkan dengan sedikit air--1/2 lbr daun kunyit,buang tulangnya,iris halus(skip)--2 btg daun bawang,iris halus--Secukupnya garam dan kaldu bubuk(optional)--Bumbu halus :--3 bh cabe merah,giling/iris halus(aku tambah 5 bh cabe rawit)--5 btr bawang merah--3 siung bawang putih--1/2 ruas kunyit--1 sdt kari bubuk(aku pakai Baba's)--1 sdt ketumbar bubuk--1/2 sdt lada bubuk--","Kocok telur sebentar saja,jika kelamaan telurnya kempes saat didadar.--Masukkan bumbu halus,aduk rata.--Tambahkan bahan lainnya,beri garam dan kaldu bubuk,tes rasa.--Panaskan wajan datar anti lengket dengan api besar,beri minyak goreng secukupnya.--Setelah minyak panas,tuang kocokan telur,kecilkan api,tutup wajan.--Jika sudah kokoh,balik telur dan masak sisi lainnya hingga matang.--Angkat dan tiriskan.--Sajikan saat masih hangat dengan nasi panas..lamakk banaa..ngga perlu sambel lagi..karna ini udah pedess..😰😰--",39,https://cookpad.com/id/resep/4473259-telur-dadar-padang,https://img-global.cpcdn.com/recipes/4b65e3123ee3f1cf/680x482cq70/telur-dadar-padang-foto-resep-utama.jpg
Ceplok Telor saus Asam Manis,"2 btr telur--1 ruas wortel iris korek api--1 siung bwg putih geprek cacah halus--1/2 siung bwg bombay iris tipis--1 sdm saus tomat--1 sdm saus sambel--Sejumput garam, merica n kaldu bubuk--Seujung sdt gula--30 ml air--","Ceplok telur sisihkan--Tumis bwg putih n bwg bombay sampai harum lalu masukkan wortel, tumis sampai agak layu--Kecilkan api, tambahkan air n masukkan duo saus serta bumbu perasa lain--Aduk rata n masak sampai meletup letup, lalu guyurkan k telur ceplok--",5,https://cookpad.com/id/resep/4472169-ceplok-telor-saus-asam-manis,https://img-global.cpcdn.com/recipes/848160350df2c8d6/680x482cq70/ceplok-telor-saus-asam-manis-foto-resep-utama.jpg
Potatoes cheese with egg,"250 gr kentang kupas dan potong bulat"" goreng setengah matang--2 bh sosis potong bulat--50 ml susu segar--50 gr keju cheedar parut--50 gr keju mozarela parut--3 butir telur kocok--lada dan garamsecukupnya--","Siapkan cetak tahan panas olesi dgn mentega, uk 12 cm--Tata kentang goreng dipinggan sampai tertutup semua--Kocokan telur bumbui dgn lada dan garam secukupnya, kocok rata tambahkan susu segar, sisihkan--Kentang yg sdh diatur dipinggan atasnya taburi dgn keju cheedar, potongan sosis, dan keju mozarela, terakhir tuangkan kocokan telur susu--Oven selama 20 mnt dgn suhu 180 derajat, jgn lupa panaskan oven lebih dahulu--Siap disajikan dgn saoce sambal tomat--",4,https://cookpad.com/id/resep/4473136-potatoes-cheese-with-egg,https://img-global.cpcdn.com/recipes/24bab7a892bc1892/680x482cq70/potatoes-cheese-with-egg-foto-resep-utama.jpg
TTKK (tahu telur timun tauge kuah kacang),1 butir telur--1 tahu--secukupnya Timun--secukupnya Tauge--Kuah kacang :--Kacang tanah disangrai--Bawang merah--Bawang putih--Cabe kering--Cabe rawit--Gula merah--,"Goreng tahu dan telur, rebus tauge.--Potong2 timun sesuai selera--Tata telur pada piring, potong tahu taruh diatas telur tadi lalu tauge dan timun lalu airam kuah kacang--TTKK siap disantap--",0,https://cookpad.com/id/resep/4473231-ttkk-tahu-telur-timun-tauge-kuah-kacang,https://img-global.cpcdn.com/recipes/394ff3287cc91456/680x482cq70/ttkk-tahu-telur-timun-tauge-kuah-kacang-foto-resep-utama.jpg
Semur kering telur kentang,2-4 butir telur--2 buah kentang--3 siung bawang merah--3 siung bawang putih--secukupnya Kemiri--3 buah cabai merah (sesuai selera)--secukupnya Air--secukupnya Gula pasir--secukupnya Lada bubuk--Penyedap makanan--secukupnya Kecap--1 daun salam--,"Potong kentang sesuai selera dan rebus bersama dengan telur.--Selagi menunggu kentang dan telur di rebus. Haluskan bawang merah, bawang putih, cabai, kemiri, dan lada.--Setelah kentang dan telur selesai direbus. Kupas telurnya--Goreng kentang dan telur yang sudah di rebus sebentar saja.--Tumis bumbu yang sudah di haluskan sampai harum. Kemudian tambahkan daun salam dan air.--Setelah mendidih masukan telur dan kentangnya. Tambahkan kecap secukupnya.--Tambahkan gula & penyedap rasa, aduk-aduk.--Tutup panci sambil sesekali di lihat sampai kuahnya hilang dan meresap.--Semur kering telur kentang sudah bisa di hidangkan!--",7,https://cookpad.com/id/resep/4473208-semur-kering-telur-kentang,https://img-global.cpcdn.com/recipes/3aafa56f4d4ed2c3/680x482cq70/semur-kering-telur-kentang-foto-resep-utama.jpg
Buncis Cah Telur,20 bh buncis iris tipis2--4 siung bawang putih cincang--1/4 bawang Bombay iris halus--2 bh cabe merah iris halus--5 bh bakso iris tipis / bs ganti dgn sosis--secukupnya Kaldu Ayam--secukupnya Air panas--1-2 btr telur--,"Tunis bawang putih, bawang Bombay, cabe merah sampai wangi Masukkan bakso atau sosis oseng2.--Masukkan bunci yang sudah di iris, oseng sampai berubah warns, Masukkan sedikit air panas biar kan sampai agak matang, Masukkan bumbu penyedap Dan tes rasa.--Terakhir, tepikan buncisnya Dan Masukkan Telurnya, oseng2 Telur kemudian balurkan dengan buncisnya.--Selamat mencoba :)--",6,https://cookpad.com/id/resep/4472404-buncis-cah-telur,https://img-global.cpcdn.com/recipes/83eeeaed83d1a225/680x482cq70/buncis-cah-telur-foto-resep-utama.jpg
Telur cah tomat,2 butir telur--1 buah tomat (potong2)--2 siung bawang merah (iris)--1/2 siung bawang bombay (iris)--2 buah cabe rawit merah/sesuai selera (iris)--Secukupnya daun bawang--Garam--Merica--Gula--,"Tumis bawang merah dan bawang bombay, masukkan telur lalu orak arik dan sisihkan--Tambahkan sedikit minyak disisi lain wajan, masukkan tomat, cabe dan daun bawang lalu aduk2 sampai tomat layu,--Setelah layu, aduk rata dengan telur yg sudah di orak arik, tambahkan garam, merica dan gula, koreksi rasa, sajikan dengan nasi hangat--",2,https://cookpad.com/id/resep/4472560-telur-cah-tomat,https://img-global.cpcdn.com/recipes/b1a7d03e49d394f0/680x482cq70/telur-cah-tomat-foto-resep-utama.jpg
Cah sawi putih campur telur,"1 buah sawi putih potong sesuai selera--2 butir telur kocok lepas--3 siung bawang putih geprek--10 buah cabe merah iris--secukupnya Air--secukupnya Garam, gula--","Siapkan bahannya--Tumis bawang dan cabe sampai harum.--Sisihkan cabe dan bawang kepinggir wajan, masukkan telur aduk rata bikin orak arik.--Masukkan sawi aduk sebentar tambahkan sedikit air, garam, gula, aduk rata tes rasa.--Siap disajikan, simple dan lezat. Happy cooking moms 😊😊--",3,https://cookpad.com/id/resep/4472439-cah-sawi-putih-campur-telur,https://img-global.cpcdn.com/recipes/e4caaa08b38d2c40/680x482cq70/cah-sawi-putih-campur-telur-foto-resep-utama.jpg
Telur Tahu Kukus Goreng,2 butir telur--3 buah tahu putih--2 tangkai daun bawang--1/2 buah wortel (aku lagi gak ada)--1 siung bawang putih--sedikit lada--secukupnya garam--secukupnya penyedap rasa--,"Haluskan bawang putih dan lada.--Hancurkan tahu dengan garpu.--Potong2 daun bawang. wortel diparut dengan parutan keju.--Kocok telur dengan garpu, tambahkan bumbu halus, garam dan penyedap rasa.--Masukkan tahu, daun bawang dan wortel.--Siapkan wadah tahan kukus kedian olesi dengan minyak goreng agar tidak lengket nanti.--Masukkan telur ke wadah, kukus selama kurang lebih 15menit.--Dinginkan telur, keluarkan dan potong2 sesuai selera.--Kocok 1 butir telur.--Celupkan potongan telur ke kocokan telur lalu goreng hingga kecoklatan.--Angkat.--",6,https://cookpad.com/id/resep/4472110-telur-tahu-kukus-goreng,https://img-global.cpcdn.com/recipes/2f219cd973b7f4f0/680x482cq70/telur-tahu-kukus-goreng-foto-resep-utama.jpg
Telor Sambal Ebi,4 Butir Telor Ayam--5 Bawang Merah--2 Bawang Putih--5 Cabai Rawit--Serai Geprek--Merica Bubuk--Garam--Gula--,"Rebus telur sampai matang, kupas lalu Goreng. Sisihkan--Haluskan bawang merah bawang putih dan cabai, lalu tumis sampai harum. Masukkan serai lalu ebi. Bubuhkan Garam dan merica lalu gula.--Masukkan telor, aduk sampai rata kemudian tambahkan sedikit air biarkan meresap.--Angkat dan sajikan.--",0,https://cookpad.com/id/resep/4472306-telor-sambal-ebi,https://img-global.cpcdn.com/recipes/a69666b56d455bfd/680x482cq70/telor-sambal-ebi-foto-resep-utama.jpg
